feature,importance,std
weekday_purchase_36,0.6,0.66332495807108
browser_151,0.6,0.9165151389911681
sex_5,0.6,0.66332495807108
browser_81,0.6,0.66332495807108
browser_47,0.6,0.66332495807108
month_purchase_168,0.6,0.8
month_purchase_152,0.6,0.6633249580710799
weekday_purchase_113,0.6,0.66332495807108
weekday_purchase_118,0.6,0.48989794855663565
weekday_purchase_77,0.6,0.7999999999999999
month_purchase_86,0.6,0.8
month_purchase_186,0.6,0.66332495807108
month_purchase_89,0.6,0.6633249580710799
browser_125,0.6,0.48989794855663565
month_purchase_167,0.6,0.9165151389911681
weekday_purchase_151,0.6,0.9165151389911681
weekday_purchase_104,0.5,0.6708203932499369
weekday_purchase_65,0.5,0.806225774829855
weekday_purchase_76,0.5,0.6708203932499369
source_24,0.5,0.9219544457292888
month_purchase_131,0.5,0.5
browser_148,0.5,1.2041594578792296
month_purchase_75,0.5,0.6708203932499369
browser_77,0.5,0.5
source_20,0.5,0.6708203932499369
source_22,0.5,0.806225774829855
browser_34,0.5,0.9219544457292888
source_11,0.5,0.806225774829855
weekday_purchase_61,0.5,0.9219544457292888
month_purchase_138,0.5,0.5
month_purchase_139,0.5,0.5
month_purchase_159,0.5,0.6708203932499369
month_purchase_162,0.5,0.6708203932499369
month_purchase_182,0.5,0.5
month_purchase_198,0.5,0.6708203932499369
source_18,0.5,0.6708203932499369
weekday_purchase_42,0.5,0.5
browser_139,0.5,1.2041594578792296
source_8,0.4,0.8000000000000002
weekday_purchase_194,0.4,0.48989794855663565
weekday_purchase_197,0.4,0.4898979485566356
browser_90,0.4,0.48989794855663565
weekday_purchase_187,0.4,0.66332495807108
month_purchase_121,0.4,0.4898979485566356
weekday_purchase_84,0.4,0.9165151389911681
weekday_purchase_83,0.4,0.48989794855663565
weekday_purchase_73,0.4,0.66332495807108
weekday_purchase_70,0.4,0.66332495807108
weekday_purchase_62,0.4,0.4898979485566356
weekday_purchase_116,0.4,0.9165151389911681
month_purchase_196,0.4,0.48989794855663565
month_purchase_189,0.4,0.66332495807108
month_purchase_155,0.4,0.66332495807108
month_purchase_135,0.4,0.9165151389911681
month_purchase_132,0.4,0.66332495807108
month_purchase_122,0.4,0.48989794855663565
month_purchase_161,0.4,0.48989794855663565
month_purchase_119,0.4,0.66332495807108
weekday_purchase_157,0.4,0.8000000000000002
sex_4,0.4,0.48989794855663565
browser_181,0.4,0.48989794855663565
browser_49,0.4,0.66332495807108
browser_179,0.4,0.48989794855663565
month_purchase_85,0.4,0.48989794855663565
weekday_purchase_168,0.4,0.66332495807108
weekday_purchase_133,0.4,0.66332495807108
weekday_purchase_109,0.3,0.45825756949558405
weekday_purchase_92,0.3,0.45825756949558394
weekday_purchase_81,0.3,0.45825756949558405
weekday_purchase_74,0.3,0.45825756949558405
weekday_purchase_64,0.3,0.45825756949558405
weekday_purchase_39,0.3,0.6403124237432848
weekday_purchase_53,0.3,0.6403124237432848
weekday_purchase_51,0.3,0.45825756949558394
weekday_purchase_27,0.3,0.6403124237432849
weekday_purchase_124,0.3,0.45825756949558405
weekday_purchase_126,0.3,0.45825756949558394
month_purchase_109,0.3,0.45825756949558405
weekday_purchase_182,0.3,0.45825756949558405
month_purchase_112,0.3,0.6403124237432848
weekday_purchase_155,0.3,0.9000000000000001
weekday_purchase_110,0.3,0.45825756949558394
weekday_purchase_199,0.3,0.45825756949558405
browser_70,0.3,0.45825756949558405
browser_71,0.3,0.45825756949558394
browser_43,0.3,0.6403124237432848
browser_127,0.3,0.45825756949558405
browser_98,0.3,0.6403124237432849
browser_186,0.3,0.45825756949558405
browser_42,0.3,0.6403124237432849
source_41,0.3,0.6403124237432849
browser_105,0.3,0.6403124237432849
browser_53,0.3,0.45825756949558394
browser_161,0.3,0.45825756949558394
browser_73,0.3,0.6403124237432848
browser_68,0.2,0.4000000000000001
month_purchase_169,0.2,0.6000000000000001
source_68,0.2,0.4000000000000001
sex_7,0.2,0.6000000000000001
browser_131,0.2,0.6000000000000001
weekday_purchase_158,0.2,0.4000000000000001
weekday_purchase_160,0.2,0.4000000000000001
browser_63,0.2,0.4000000000000001
weekday_purchase_69,0.2,0.4000000000000001
month_purchase_92,0.2,0.4000000000000001
weekday_purchase_150,0.2,0.4000000000000001
month_purchase_173,0.2,0.4
browser_91,0.2,0.4000000000000001
browser_75,0.2,0.4000000000000001
browser_89,0.2,0.4000000000000001
browser_111,0.2,0.4000000000000001
browser_88,0.2,0.4000000000000001
browser_119,0.2,0.6000000000000001
month_purchase_151,0.2,0.4000000000000001
weekday_purchase_96,0.2,0.4000000000000001
browser_84,0.2,0.4000000000000001
source_35,0.2,0.4000000000000001
weekday_purchase_169,0.2,0.4000000000000001
browser_144,0.2,0.4000000000000001
month_purchase_176,0.2,0.6000000000000001
browser_190,0.2,0.6000000000000001
weekday_purchase_26,0.2,0.4000000000000001
browser_180,0.2,0.4000000000000001
browser_177,0.2,0.4000000000000001
browser_173,0.2,0.4000000000000001
month_purchase_190,0.2,0.6000000000000001
browser_21,0.2,0.4
month_purchase_111,0.2,0.4000000000000001
browser_37,0.2,0.4000000000000001
weekday_purchase_183,0.2,0.4000000000000001
weekday_purchase_181,0.2,0.4000000000000001
weekday_purchase_125,0.2,0.4000000000000001
month_purchase_104,0.2,0.4000000000000001
month_purchase_148,0.2,0.4000000000000001
weekday_purchase_175,0.2,0.4000000000000001
browser_46,0.2,0.4000000000000001
browser_152,0.2,0.4000000000000001
browser_56,0.2,0.4000000000000001
weekday_purchase_57,0.2,0.4000000000000001
browser_94,0.2,0.4000000000000001
browser_85,0.2,0.4000000000000001
source_45,0.1,0.30000000000000004
source_43,0.1,0.30000000000000004
browser_109,0.1,0.30000000000000004
weekday_purchase_100,0.1,0.30000000000000004
browser_104,0.1,0.30000000000000004
browser_110,0.1,0.30000000000000004
weekday_purchase_97,0.1,0.30000000000000004
source_54,0.1,0.30000000000000004
browser_189,0.1,0.30000000000000004
browser_188,0.1,0.30000000000000004
browser_176,0.1,0.30000000000000004
browser_167,0.1,0.30000000000000004
browser_159,0.1,0.30000000000000004
browser_157,0.1,0.30000000000000004
month_purchase_180,0.1,0.30000000000000004
weekday_purchase_60,0.1,0.30000000000000004
weekday_purchase_68,0.1,0.30000000000000004
browser_138,0.1,0.30000000000000004
month_purchase_170,0.1,0.30000000000000004
browser_126,0.1,0.30000000000000004
weekday_purchase_85,0.1,0.30000000000000004
weekday_purchase_87,0.1,0.30000000000000004
weekday_purchase_90,0.1,0.30000000000000004
browser_103,0.1,0.30000000000000004
sex_6,0.1,0.30000000000000004
source_7,0.1,0.30000000000000004
weekday_purchase_163,0.1,0.30000000000000004
browser_78,0.1,0.30000000000000004
weekday_purchase_149,0.1,0.30000000000000004
source_30,0.1,0.30000000000000004
browser_26,0.1,0.30000000000000004
weekday_purchase_195,0.1,0.30000000000000004
weekday_purchase_142,0.1,0.30000000000000004
