feature,importance,std
IP_country_pca_130,4.4,1.7435595774162693
IP_country_pca_75,4.4,2.973213749463701
month_purchase_pca_19,4.4,2.2
month_purchase_pca_18,4.4,2.33238075793812
month_purchase_pca_31,4.4,1.8547236990991407
IP_country_pca_48,4.3,2.368543856465402
weekday_purchase_pca_97,4.3,1.4866068747318506
IP_country_pca_160,4.3,2.0024984394500787
IP_country_pca_167,4.3,1.9
IP_country_pca_158,4.3,1.9000000000000001
weekday_purchase_pca_38,4.2,1.5999999999999999
IP_country_pca_154,4.2,3.370459909270543
IP_country_pca_194,4.2,1.1661903789690602
sex_pca_0,4.1,3.505709628591621
IP_country_pca_43,4.1,1.4456832294800963
weekday_purchase_pca_76,4.1,2.4677925358506134
IP_country_pca_145,4.1,1.6401219466856727
IP_country_pca_168,4.1,1.6401219466856725
weekday_purchase_pca_75,4.1,1.3000000000000003
IP_country_pca_90,4.1,2.2561028345356955
IP_country_pca_57,4.1,2.5079872407968904
month_purchase_pca_30,4.1,1.6401219466856727
IP_country_pca_122,4.1,1.8138357147217055
IP_country_pca_147,4.1,2.3853720883753127
IP_country_pca_94,4.1,1.8681541692269403
IP_country_pca_171,4.0,2.6457513110645907
weekday_purchase_pca_6,4.0,2.280350850198276
IP_country_pca_81,4.0,1.61245154965971
IP_country_pca_98,4.0,2.23606797749979
IP_country_pca_52,4.0,2.32379000772445
month_purchase_pca_94,3.9,1.8138357147217055
IP_country_pca_131,3.9,2.118962010041709
browser_pca_9,3.8,3.0594117081556713
IP_country_pca_14,3.8,1.4000000000000001
IP_country_pca_106,3.8,1.6
month_purchase_pca_64,3.8,1.32664991614216
month_purchase_pca_92,3.7,1.846618531261939
IP_country_pca_109,3.7,1.7349351572897473
IP_country_pca_132,3.7,1.9519221295943134
weekday_purchase_pca_100,3.7,1.8466185312619388
IP_country_pca_104,3.7,1.6155494421403513
month_purchase_pca_32,3.7,1.676305461424021
weekday_purchase_pca_87,3.6,1.624807680927192
IP_country_pca_170,3.6,1.624807680927192
IP_country_pca_164,3.6,2.2891046284519194
month_purchase_pca_86,3.6,1.8547236990991407
IP_country_pca_142,3.6,1.624807680927192
IP_country_pca_172,3.6,2.1071307505705477
month_purchase_pca_48,3.5,1.3601470508735443
weekday_purchase_pca_9,3.5,2.1095023109728985
weekday_purchase_pca_50,3.5,1.9621416870348585
month_purchase_pca_21,3.5,1.91049731745428
month_purchase_pca_52,3.5,1.746424919657298
