feature,importance,std
V64,31.4,6.6663333249995835
V273,31.3,6.372597586541928
id_30_pca_36,31.2,6.013318551349164
id_30_pca_44,30.9,4.5265881191025095
R_emaildomain_pca_14,30.8,7.068238818828917
V42,30.8,4.853864439804639
id_30_pca_19,30.6,6.2641839053463295
V260,30.5,8.902246907382429
id_30_pca_12,30.4,4.152107898405339
R_emaildomain_pca_12,30.3,3.9761790704142084
id_30_pca_27,30.0,4.242640687119285
V60,30.0,7.362064927722384
V210,29.8,5.473572873361603
R_emaildomain_pca_36,29.7,6.753517601961218
id_30_pca_31,29.6,6.16765757804371
V332,29.5,4.318564576337836
V59,29.5,5.5362442142665635
R_emaildomain_pca_27,29.4,3.693237062523877
V202,29.3,5.586591089385369
V293,29.0,5.291502622129181
card4_pca_4,29.0,4.69041575982343
V243,28.9,3.645545226711637
V206,28.9,6.187891401761993
R_emaildomain_pca_26,28.5,6.248999919987197
id_21,28.5,5.678908345800274
V272,28.4,5.9194594347794975
V150,28.0,8.19756061276768
id_30_pca_3,27.8,6.523802572120036
R_emaildomain_pca_11,27.6,4.029888335921977
V46,27.4,3.1368774282716245
id_30_pca_1,27.4,5.238320341483518
V212,27.2,6.144916598294887
id_30_pca_15,27.0,3.3466401061363023
R_emaildomain_pca_42,26.9,4.784349485562275
R_emaildomain_pca_10,26.9,4.988987873306568
V58,26.8,7.025667228100119
V298,26.4,3.6932370625238775
V109,26.4,6.945502141674136
V323,26.4,3.878143885933063
id_30_pca_28,26.2,4.261455150532504
V275,26.1,2.981610303175115
V216,25.8,4.728636167014756
id_30_pca_4,25.7,4.648655719667784
V335,25.6,4.454211490264017
V170,25.6,5.314132102234569
R_emaildomain_pca_8,25.1,4.678675026115834
V9,25.0,3.03315017762062
R_emaildomain_pca_16,24.8,3.893584466786357
card4_pca_8,24.3,4.1
R_emaildomain_pca_21,24.2,3.0594117081556713
V295,24.2,2.0396078054371136
V214,24.1,5.39351462406472
id_30_pca_16,24.0,5.019960159204453
V105,23.9,4.948737212663449
V171,23.9,4.7
R_emaildomain_pca_6,23.9,4.742362280551751
V205,23.6,5.083306010855534
R_emaildomain_pca_38,23.5,5.004997502496879
V140,23.3,6.0835844697020525
R_emaildomain_pca_9,23.1,4.784349485562275
card4_pca_6,23.0,3.924283374069717
V200,22.6,4.715930449020639
V251,22.4,4.565084884205332
R_emaildomain_pca_20,22.4,7.748548251124206
R_emaildomain_pca_15,22.4,6.814690014960329
V115,22.1,3.78021163428716
V145,22.1,4.323193264243457
R_emaildomain_pca_39,21.9,4.657252408878008
V303,21.8,5.528109984434102
V290,21.7,5.933801479658719
V338,21.5,4.4777226354476225
V204,21.3,3.3181320046074116
R_emaildomain_pca_43,21.0,5.549774770204643
V253,20.9,4.1340053217188775
R_emaildomain_pca_40,20.8,5.509990925582365
R_emaildomain_pca_33,20.8,4.422668877499197
id_10,20.5,6.070420084310475
V63,20.5,3.6945906403822333
id_26,20.3,9.675226095549396
id_37,20.3,6.708949247087804
id_25,20.2,2.7129319932501077
V211,20.0,4.560701700396552
V188,20.0,3.9496835316262997
R_emaildomain_pca_18,20.0,2.792848008753788
R_emaildomain_pca_30,19.9,4.90815647672321
R_emaildomain_pca_13,19.9,3.3000000000000003
R_emaildomain_pca_23,19.5,4.6097722286464435
V162,19.5,4.318564576337836
V230,19.4,4.029888335921977
V158,19.1,5.243090691567332
V287,19.0,3.714835124201342
card4_pca_5,19.0,3.1622776601683795
V286,18.9,4.825971404805461
R_emaildomain_pca_48,18.8,4.707440918375928
R_emaildomain_pca_32,18.6,4.476605857119878
V201,18.2,2.1354156504062622
V147,18.2,4.578209256903839
V57,18.1,5.374941860150676
R_emaildomain_pca_47,17.8,3.2186953878862163
V232,17.7,3.5227829907617076
V213,17.3,3.925557285278104
V336,17.1,4.763402145525822
id_34,17.1,5.127377497317708
